
 mc Seq:55704, 37.080000 0.000000 0.000000 0.000000 
 mc Seq:55804, 37.197000 0.000000 0.000000 0.000000 
 mc Seq:55904, 37.347000 0.000000 0.000000 0.000000 
 mc Seq:56004, 37.465000 0.000000 0.000000 0.000000 
 mc Seq:56104, 37.530000 0.000000 0.000000 0.000000 
 mc Seq:56204, 37.643000 0.000000 0.000000 0.000000 
 mc Seq:56304, 37.727000 0.000000 0.000000 0.000000 
 mc Seq:56404, 37.887000 0.000000 0.000000 0.000000 
 mc Seq:56504, 38.023000 0.000000 0.000000 0.000000 
 mc Seq:56604, 38.163000 0.000000 0.000000 0.000000 
 mc Seq:56704, 38.281000 0.000000 0.000000 0.000000 
 mc Seq:56804, 38.393000 0.000000 0.000000 0.000000 
 mc Seq:56904, 38.539000 0.000000 0.000000 0.000000 
 mc Seq:57004, 38.609000 0.000000 0.000000 0.000000 
 mc Seq:57104, 38.717000 0.000000 0.000000 0.000000 
 mc Seq:57204, 38.862000 0.000000 0.000000 0.000000 
 mc Seq:57304, 38.914000 0.000000 0.000000 0.000000 
 mc Seq:57404, 39.003000 0.000000 0.000000 0.000000 
 mc Seq:57504, 39.158000 0.000000 0.000000 0.000000 
 mc Seq:57604, 39.308000 0.000000 0.000000 0.000000 
 mc Seq:57704, 39.416000 0.000000 0.000000 0.000000 
 mc Seq:57804, 39.533000 0.000000 0.000000 0.000000 
 mc Seq:57904, 39.655000 0.000000 0.000000 0.000000 
 mc Seq:58004, 39.800000 0.000000 0.000000 0.000000 
 mc Seq:58103, 39.913000 0.000000 0.000000 0.000000 
 mc Seq:58203, 40.044000 0.000000 0.000000 0.000000 
 mc Seq:58303, 40.105000 0.000000 0.000000 0.000000 
 mc Seq:58403, 40.222000 0.000000 0.000000 0.000000 
 mc Seq:58503, 40.283000 0.000000 0.000000 0.000000 
 mc Seq:58603, 40.368000 0.000000 0.000000 0.000000 
 mc Seq:58703, 40.513000 0.000000 0.000000 0.000000 
 mc Seq:58803, 40.631000 0.000000 0.000000 0.000000 
 mc Seq:58903, 40.790000 0.000000 0.000000 0.000000 
 mc Seq:59003, 40.968000 0.000000 0.000000 0.000000 
 mc Seq:59103, 41.034000 0.000000 0.000000 0.000000 
 mc Seq:59203, 41.175000 0.000000 0.000000 0.000000 
 mc Seq:59303, 41.306000 0.000000 0.000000 0.000000 
 mc Seq:59403, 41.386000 0.000000 0.000000 0.000000 
 mc Seq:59503, 41.559000 0.000000 0.000000 0.000000 
 mc Seq:59603, 41.639000 0.000000 0.000000 0.000000 
 mc Seq:59703, 41.742000 0.000000 0.000000 0.000000 
 mc Seq:59803, 41.817000 0.000000 0.000000 0.000000 
 mc Seq:59903, 41.953000 0.000000 0.000000 0.000000 
 mc Seq:60003, 42.113000 0.000000 0.000000 0.000000 
 mc Seq:60103, 42.230000 0.000000 0.000000 0.000000 
 mc Seq:60203, 42.366000 0.000000 0.000000 0.000000 
 mc Seq:60303, 42.502000 0.000000 0.000000 0.000000 
 mc Seq:60403, 42.591000 0.000000 0.000000 0.000000 
 mc Seq:60503, 42.708000 0.000000 0.000000 0.000000 
 mc Seq:60603, 42.873000 0.000000 0.000000 0.000000 
 mc Seq:60703, 42.962000 0.000000 0.000000 0.000000 
 mc Seq:60803, 43.116000 0.000000 0.000000 0.000000 
 mc Seq:60903, 43.187000 0.000000 0.000000 0.000000 
 mc Seq:61003, 43.318000 0.000000 0.000000 0.000000 
 mc Seq:61103, 43.403000 0.000000 0.000000 0.000000 
 mc Seq:61203, 43.515000 0.000000 0.000000 0.000000 
 mc Seq:61303, 43.632000 0.000000 0.000000 0.000000 
 mc Seq:61403, 43.773000 0.000000 0.000000 0.000000 
 mc Seq:61503, 43.909000 0.000000 0.000000 0.000000 
 mc Seq:61603, 44.050000 0.000000 0.000000 0.000000 
 mc Seq:61703, 44.158000 0.000000 0.000000 0.000000 
 mc Seq:61803, 44.256000 0.000000 0.000000 0.000000 
 mc Seq:61903, 44.350000 0.000000 0.000000 0.000000 
 mc Seq:62003, 44.439000 0.000000 0.000000 0.000000 
 mc Seq:62103, 44.560000 0.000000 0.000000 0.000000 
 mc Seq:62203, 44.668000 0.000000 0.000000 0.000000 
 mc Seq:62303, 44.772000 0.000000 0.000000 0.000000 
 mc Seq:62403, 44.837000 0.000000 0.000000 0.000000 
 mc Seq:62503, 44.992000 0.000000 0.000000 0.000000 
 mc Seq:62603, 45.166000 0.000000 0.000000 0.000000 
 mc Seq:62703, 45.241000 0.000000 0.000000 0.000000 
 mc Seq:62803, 45.391000 0.000000 0.000000 0.000000 
 mc Seq:62903, 45.536000 0.000000 0.000000 0.000000 
 mc Seq:63003, 45.663000 0.000000 0.000000 0.000000 
 mc Seq:63103, 45.742000 0.000000 0.000000 0.000000 
 mc Seq:63203, 45.817000 0.000000 0.000000 0.000000 
 mc Seq:63303, 45.897000 0.000000 0.000000 0.000000 
 mc Seq:63403, 45.986000 0.000000 0.000000 0.000000 
 mc Seq:63503, 46.108000 0.000000 0.000000 0.000000 
 mc Seq:63603, 46.230000 0.000000 0.000000 0.000000 
 mc Seq:63703, 46.362000 0.000000 0.000000 0.000000 
 mc Seq:63803, 46.474000 0.000000 0.000000 0.000000 
 mc Seq:63903, 46.573000 0.000000 0.000000 0.000000 
 mc Seq:64003, 46.718000 0.000000 0.000000 0.000000 
 mc Seq:64103, 46.802000 0.000000 0.000000 0.000000 
 mc Seq:64203, 46.981000 0.000000 0.000000 0.000000 
 mc Seq:64303, 47.046000 0.000000 0.000000 0.000000 
 mc Seq:64403, 47.168000 0.000000 0.000000 0.000000 
 mc Seq:64503, 47.281000 0.000000 0.000000 0.000000 
 mc Seq:64603, 47.342000 0.000000 0.000000 0.000000 
 mc Seq:64703, 47.426000 0.000000 0.000000 0.000000 
 mc Seq:64803, 47.633000 0.000000 0.000000 0.000000 
 mc Seq:64903, 47.755000 0.000000 0.000000 0.000000 
 mc Seq:65003, 47.862000 0.000000 0.000000 0.000000 
 mc Seq:65103, 47.984000 0.000000 0.000000 0.000000 
 mc Seq:65203, 48.149000 0.000000 0.000000 0.000000 
 mc Seq:65303, 48.210000 0.000000 0.000000 0.000000 
 mc Seq:65403, 48.346000 0.000000 0.000000 0.000000 
 mc Seq:65503, 48.458000 0.000000 0.000000 0.000000 
 mc Seq:65603, 48.571000 0.000000 0.000000 0.000000 
 mc Seq:65703, 48.655000 0.000000 0.000000 0.000000 
 mc Seq:65803, 48.768000 0.000000 0.000000 0.000000 
 mc Seq:65903, 48.904000 0.000000 0.000000 0.000000 
 mc Seq:66003, 49.030000 0.000000 0.000000 0.000000 
 mc Seq:66103, 49.166000 0.000000 0.000000 0.000000 
 mc Seq:66203, 49.270000 0.000000 0.000000 0.000000 
 mc Seq:66303, 49.387000 0.000000 0.000000 0.000000 
 mc Seq:66403, 49.509000 0.000000 0.000000 0.000000 
 mc Seq:66503, 49.682000 0.000000 0.000000 0.000000 
 mc Seq:66603, 49.790000 0.000000 0.000000 0.000000 
 mc Seq:66703, 49.837000 0.000000 0.000000 0.000000 
 mc Seq:66803, 49.950000 0.000000 0.000000 0.000000 
 mc Seq:66903, 50.100000 0.000000 0.000000 0.000000 
 mc Seq:67003, 50.189000 0.000000 0.000000 0.000000 
 mc Seq:67103, 50.283000 0.000000 0.000000 0.000000 
 mc Seq:67203, 50.437000 0.000000 0.000000 0.000000 
 mc Seq:67303, 50.616000 0.000000 0.000000 0.000000 
 mc Seq:67403, 50.724000 0.000000 0.000000 0.000000 
 mc Seq:67503, 50.855000 0.000000 0.000000 0.000000 
 mc Seq:67603, 50.949000 0.000000 0.000000 0.000000 
 mc Seq:67703, 51.089000 0.000000 0.000000 0.000000 
 mc Seq:67803, 51.197000 0.000000 0.000000 0.000000 
 mc Seq:67903, 51.324000 0.000000 0.000000 0.000000 
 mc Seq:68003, 51.437000 0.000000 0.000000 0.000000 
 mc Seq:68103, 51.554000 0.000000 0.000000 0.000000 
 mc Seq:68203, 51.638000 0.000000 0.000000 0.000000 
 mc Seq:68303, 51.798000 0.000000 0.000000 0.000000 
 mc Seq:68403, 51.896000 0.000000 0.000000 0.000000 
 mc Seq:68503, 52.037000 0.000000 0.000000 0.000000 
 mc Seq:68603, 52.164000 0.000000 0.000000 0.000000 
 mc Seq:68703, 52.248000 0.000000 0.000000 0.000000 
 mc Seq:68803, 52.346000 0.000000 0.000000 0.000000 
 mc Seq:68903, 52.459000 0.000000 0.000000 0.000000 
 mc Seq:69003, 52.558000 0.000000 0.000000 0.000000 
 mc Seq:69103, 52.604000 0.000000 0.000000 0.000000 
 mc Seq:69203, 52.731000 0.000000 0.000000 0.000000 
 mc Seq:69303, 52.848000 0.000000 0.000000 0.000000 
 mc Seq:69403, 52.984000 0.000000 0.000000 0.000000 
 mc Seq:69503, 53.102000 0.000000 0.000000 0.000000 
 mc Seq:69603, 53.252000 0.000000 0.000000 0.000000 
 mc Seq:69703, 53.322000 0.000000 0.000000 0.000000 
 mc Seq:69803, 53.472000 0.000000 0.000000 0.000000 
 mc Seq:69903, 53.571000 0.000000 0.000000 0.000000 
 mc Seq:70003, 53.702000 0.000000 0.000000 0.000000 
 mc Seq:70103, 53.805000 0.000000 0.000000 0.000000 
 mc Seq:70203, 53.899000 0.000000 0.000000 0.000000 
 mc Seq:70303, 54.030000 0.000000 0.000000 0.000000 
 mc Seq:70403, 54.138000 0.000000 0.000000 0.000000 
 mc Seq:70503, 54.265000 0.000000 0.000000 0.000000 
 mc Seq:70603, 54.396000 0.000000 0.000000 0.000000 
 mc Seq:70703, 54.509000 0.000000 0.000000 0.000000 
 mc Seq:70803, 54.626000 0.000000 0.000000 0.000000 
 mc Seq:70903, 54.771000 0.000000 0.000000 0.000000 
 mc Seq:71003, 54.879000 0.000000 0.000000 0.000000 
 mc Seq:71103, 55.001000 0.000000 0.000000 0.000000 
 mc Seq:71203, 55.076000 0.000000 0.000000 0.000000 
 mc Seq:71303, 55.175000 0.000000 0.000000 0.000000 
 mc Seq:71403, 55.231000 0.000000 0.000000 0.000000 
 mc Seq:71503, 55.367000 0.000000 0.000000 0.000000 
 mc Seq:71603, 55.456000 0.000000 0.000000 0.000000 
 mc Seq:71703, 55.616000 0.000000 0.000000 0.000000 
 mc Seq:71803, 55.677000 0.000000 0.000000 0.000000 
 mc Seq:71903, 55.836000 0.000000 0.000000 0.000000 
 mc Seq:72003, 55.967000 0.000000 0.000000 0.000000 
 mc Seq:72103, 56.061000 0.000000 0.000000 0.000000 
 mc Seq:72203, 56.150000 0.000000 0.000000 0.000000 
 mc Seq:72303, 56.272000 0.000000 0.000000 0.000000 
 mc Seq:72403, 56.413000 0.000000 0.000000 0.000000 
 mc Seq:72503, 56.497000 0.000000 0.000000 0.000000 
 mc Seq:72603, 56.601000 0.000000 0.000000 0.000000 
 mc Seq:72703, 56.732000 0.000000 0.000000 0.000000 
 mc Seq:72803, 56.840000 0.000000 0.000000 0.000000 
 mc Seq:72903, 56.948000 0.000000 0.000000 0.000000 
 mc Seq:73003, 57.088000 0.000000 0.000000 0.000000 
 mc Seq:73103, 57.243000 0.000000 0.000000 0.000000 
 mc Seq:73203, 57.309000 0.000000 0.000000 0.000000 
 mc Seq:73303, 57.464000 0.000000 0.000000 0.000000 
 mc Seq:73403, 57.586000 0.000000 0.000000 0.000000 
 mc Seq:73503, 57.708000 0.000000 0.000000 0.000000 
 mc Seq:73603, 57.759000 0.000000 0.000000 0.000000 
 mc Seq:73703, 57.858000 0.000000 0.000000 0.000000 
 mc Seq:73803, 57.947000 0.000000 0.000000 0.000000 
 mc Seq:73903, 58.064000 0.000000 0.000000 0.000000 
 mc Seq:74003, 58.191000 0.000000 0.000000 0.000000 
 mc Seq:74103, 58.294000 0.000000 0.000000 0.000000 
 mc Seq:74203, 58.416000 0.000000 0.000000 0.000000 
 mc Seq:74303, 58.514000 0.000000 0.000000 0.000000 
 mc Seq:74403, 58.697000 0.000000 0.000000 0.000000 
 mc Seq:74503, 58.805000 0.000000 0.000000 0.000000 
 mc Seq:74603, 58.918000 0.000000 0.000000 0.000000 
 mc Seq:74703, 59.021000 0.000000 0.000000 0.000000 
 mc Seq:74803, 59.157000 0.000000 0.000000 0.000000 
 mc Seq:74903, 59.227000 0.000000 0.000000 0.000000 
 mc Seq:75003, 59.326000 0.000000 0.000000 0.000000 
 mc Seq:75103, 59.415000 0.000000 0.000000 0.000000 
 mc Seq:75203, 59.593000 0.000000 0.000000 0.000000 
 mc Seq:75303, 59.701000 0.000000 0.000000 0.000000 
 mc Seq:75403, 59.795000 0.000000 0.000000 0.000000 
 mc Seq:75503, 59.954000 0.000000 0.000000 0.000000 
 mc Seq:75603, 60.057000 0.000000 0.000000 0.000000 
 mc Seq:75703, 60.184000 0.000000 0.000000 0.000000 
 mc Seq:75803, 60.339000 0.000000 0.000000 0.000000 
 mc Seq:75903, 60.447000 0.000000 0.000000 0.000000 
 mc Seq:76003, 60.536000 0.000000 0.000000 0.000000 
 mc Seq:76103, 60.672000 0.000000 0.000000 0.000000 
 mc Seq:76203, 60.761000 0.000000 0.000000 0.000000 
 mc Seq:76303, 60.888000 0.000000 0.000000 0.000000 
 mc Seq:76403, 61.005000 0.000000 0.000000 0.000000 
 mc Seq:76503, 61.183000 0.000000 0.000000 0.000000 
 mc Seq:76603, 61.286000 0.000000 0.000000 0.000000 
 mc Seq:76703, 61.432000 0.000000 0.000000 0.000000 
 mc Seq:76803, 61.554000 0.000000 0.000000 0.000000 
 mc Seq:76903, 61.671000 0.000000 0.000000 0.000000 
 mc Seq:77003, 61.830000 0.000000 0.000000 0.000000 
 mc Seq:77103, 61.938000 0.000000 0.000000 0.000000 
 mc Seq:77203, 62.023000 0.000000 0.000000 0.000000 
 mc Seq:77303, 62.121000 0.000000 0.000000 0.000000 
 mc Seq:77403, 62.229000 0.000000 0.000000 0.000000 
 mc Seq:77503, 62.356000 0.000000 0.000000 0.000000 
 mc Seq:77603, 62.492000 0.000000 0.000000 0.000000 
 mc Seq:77703, 62.637000 0.000000 0.000000 0.000000 
 mc Seq:77803, 62.750000 0.000000 0.000000 0.000000 
 mc Seq:77903, 62.862000 0.000000 0.000000 0.000000 
 mc Seq:78003, 63.012000 0.000000 0.000000 0.000000 
 mc Seq:78103, 63.130000 0.000000 0.000000 0.000000 
 mc Seq:78203, 63.242000 0.000000 0.000000 0.000000 
 mc Seq:78303, 63.364000 0.000000 0.000000 0.000000 
 mc Seq:78403, 63.449000 0.000000 0.000000 0.000000 
 mc Seq:78503, 63.556000 0.000000 0.000000 0.000000 
 mc Seq:78603, 63.692000 0.000000 0.000000 0.000000 
 mc Seq:78703, 63.814000 0.000000 0.000000 0.000000 
 mc Seq:78803, 63.912000 0.000000 0.000000 0.000000 
 mc Seq:78903, 64.076000 0.000000 0.000000 0.000000 
 mc Seq:79003, 64.194000 0.000000 0.000000 0.000000 
 mc Seq:79103, 64.330000 0.000000 0.000000 0.000000 
 mc Seq:79203, 64.438000 0.000000 0.000000 0.000000 
 mc Seq:79303, 64.592000 0.000000 0.000000 0.000000 
 mc Seq:79403, 64.700000 0.000000 0.000000 0.000000 
 mc Seq:79503, 64.803000 0.000000 0.000000 0.000000 
 mc Seq:79603, 64.902000 0.000000 0.000000 0.000000 
 mc Seq:79703, 65.043000 0.000000 0.000000 0.000000 
 mc Seq:79803, 65.151000 0.000000 0.000000 0.000000 
 mc Seq:79903, 65.291000 0.000000 0.000000 0.000000 
 mc Seq:80003, 65.441000 0.000000 0.000000 0.000000 
 mc Seq:80103, 65.563000 0.000000 0.000000 0.000000 
 mc Seq:80203, 65.713000 0.000000 0.000000 0.000000 
 mc Seq:80303, 65.821000 0.000000 0.000000 0.000000 
 mc Seq:80403, 65.948000 0.000000 0.000000 0.000000 
 mc Seq:80503, 66.070000 0.000000 0.000000 0.000000 
 mc Seq:80603, 66.164000 0.000000 0.000000 0.000000 
 mc Seq:80703, 66.243000 0.000000 0.000000 0.000000 
 mc Seq:80803, 66.347000 0.000000 0.000000 0.000000 
 mc Seq:80903, 66.501000 0.000000 0.000000 0.000000 
 mc Seq:81003, 66.576000 0.000000 0.000000 0.000000 
 mc Seq:81103, 66.726000 0.000000 0.000000 0.000000 
 mc Seq:81203, 66.858000 0.000000 0.000000 0.000000 
 mc Seq:81303, 66.966000 0.000000 0.000000 0.000000 
 mc Seq:81403, 67.106000 0.000000 0.000000 0.000000 
 mc Seq:81503, 67.261000 0.000000 0.000000 0.000000 
 mc Seq:81603, 67.360000 0.000000 0.000000 0.000000 
 mc Seq:81703, 67.486000 0.000000 0.000000 0.000000 
 mc Seq:81803, 67.571000 0.000000 0.000000 0.000000 
 mc Seq:81903, 67.660000 0.000000 0.000000 0.000000 
 mc Seq:82003, 67.777000 0.000000 0.000000 0.000000 
 mc Seq:82103, 67.904000 0.000000 0.000000 0.000000 
 mc Seq:82203, 68.068000 0.000000 0.000000 0.000000 
 mc Seq:82303, 68.180000 0.000000 0.000000 0.000000 
 mc Seq:82403, 68.307000 0.000000 0.000000 0.000000 
 mc Seq:82503, 68.410000 0.000000 0.000000 0.000000 
 mc Seq:82603, 68.565000 0.000000 0.000000 0.000000 
 mc Seq:82703, 68.659000 0.000000 0.000000 0.000000 
 mc Seq:82803, 68.786000 0.000000 0.000000 0.000000 
 mc Seq:82903, 68.879000 0.000000 0.000000 0.000000 
 mc Seq:83003, 68.983000 0.000000 0.000000 0.000000 
 mc Seq:83103, 69.109000 0.000000 0.000000 0.000000 
 mc Seq:83203, 69.236000 0.000000 0.000000 0.000000 
 mc Seq:83303, 69.339000 0.000000 0.000000 0.000000 
 mc Seq:83403, 69.494000 0.000000 0.000000 0.000000 
 mc Seq:83503, 69.616000 0.000000 0.000000 0.000000 
 mc Seq:83603, 69.738000 0.000000 0.000000 0.000000 
 mc Seq:83703, 69.888000 0.000000 0.000000 0.000000 
 mc Seq:83803, 69.991000 0.000000 0.000000 0.000000 
 mc Seq:83903, 70.160000 0.000000 0.000000 0.000000 
 mc Seq:84003, 70.258000 0.000000 0.000000 0.000000 
 mc Seq:84103, 70.371000 0.000000 0.000000 0.000000 
 mc Seq:84203, 70.465000 0.000000 0.000000 0.000000 
 mc Seq:84303, 70.554000 0.000000 0.000000 0.000000 
 mc Seq:84403, 70.699000 0.000000 0.000000 0.000000 
 mc Seq:84503, 70.812000 0.000000 0.000000 0.000000 
 mc Seq:84603, 70.995000 0.000000 0.000000 0.000000 
 mc Seq:84703, 71.074000 0.000000 0.000000 0.000000 
 mc Seq:84803, 71.201000 0.000000 0.000000 0.000000 
 mc Seq:84903, 71.300000 0.000000 0.000000 0.000000 
 mc Seq:85003, 71.468000 0.000000 0.000000 0.000000 
 mc Seq:85103, 71.567000 0.000000 0.000000 0.000000 
 mc Seq:85203, 71.703000 0.000000 0.000000 0.000000 
 mc Seq:85303, 71.816000 0.000000 0.000000 0.000000 
 mc Seq:85403, 71.862000 0.000000 0.000000 0.000000 
 mc Seq:85503, 72.003000 0.000000 0.000000 0.000000 
 mc Seq:85603, 72.111000 0.000000 0.000000 0.000000 
 mc Seq:85703, 72.242000 0.000000 0.000000 0.000000 
 mc Seq:85803, 72.388000 0.000000 0.000000 0.000000 
 mc Seq:85903, 72.528000 0.000000 0.000000 0.000000 
 mc Seq:86003, 72.636000 0.000000 0.000000 0.000000 
 mc Seq:86103, 72.763000 0.000000 0.000000 0.000000 
 mc Seq:86203, 72.876000 0.000000 0.000000 0.000000 
 mc Seq:86303, 73.007000 0.000000 0.000000 0.000000 
 mc Seq:86403, 73.133000 0.000000 0.000000 0.000000 
 mc Seq:86503, 73.194000 0.000000 0.000000 0.000000 
 mc Seq:86603, 73.302000 0.000000 0.000000 0.000000 
 mc Seq:86703, 73.387000 0.000000 0.000000 0.000000 
 mc Seq:86803, 73.509000 0.000000 0.000000 0.000000 
 mc Seq:86903, 73.635000 0.000000 0.000000 0.000000 
 mc Seq:87003, 73.757000 0.000000 0.000000 0.000000 
 mc Seq:87103, 73.945000 0.000000 0.000000 0.000000 
 mc Seq:87203, 74.067000 0.000000 0.000000 0.000000 
 mc Seq:87303, 74.226000 0.000000 0.000000 0.000000 
 mc Seq:87403, 74.330000 0.000000 0.000000 0.000000 
 mc Seq:87503, 74.437000 0.000000 0.000000 0.000000 
 mc Seq:87603, 74.573000 0.000000 0.000000 0.000000 
 mc Seq:87703, 74.672000 0.000000 0.000000 0.000000 
 mc Seq:87803, 74.799000 0.000000 0.000000 0.000000 
 mc Seq:87903, 74.883000 0.000000 0.000000 0.000000 
 mc Seq:88003, 75.028000 0.000000 0.000000 0.000000 
 mc Seq:88103, 75.122000 0.000000 0.000000 0.000000 
 mc Seq:88203, 75.249000 0.000000 0.000000 0.000000 
 mc Seq:88303, 75.408000 0.000000 0.000000 0.000000 
 mc Seq:88403, 75.554000 0.000000 0.000000 0.000000 
 mc Seq:88503, 75.690000 0.000000 0.000000 0.000000 
 mc Seq:88603, 75.807000 0.000000 0.000000 0.000000 
 mc Seq:88703, 75.910000 0.000000 0.000000 0.000000 
 mc Seq:88803, 76.042000 0.000000 0.000000 0.000000 
 mc Seq:88903, 76.135000 0.000000 0.000000 0.000000 
 mc Seq:89003, 76.271000 0.000000 0.000000 0.000000 
 mc Seq:89103, 76.337000 0.000000 0.000000 0.000000 
 mc Seq:89203, 76.436000 0.000000 0.000000 0.000000 
 mc Seq:89303, 76.576000 0.000000 0.000000 0.000000 
 mc Seq:89403, 76.684000 0.000000 0.000000 0.000000 
 mc Seq:89503, 76.848000 0.000000 0.000000 0.000000 
 mc Seq:89603, 76.956000 0.000000 0.000000 0.000000 
 mc Seq:89703, 77.083000 0.000000 0.000000 0.000000 
 mc Seq:89803, 77.191000 0.000000 0.000000 0.000000 
 mc Seq:89903, 77.313000 0.000000 0.000000 0.000000 
 mc Seq:90003, 77.514000 0.000000 0.000000 0.000000 
 mc Seq:90103, 77.603000 0.000000 0.000000 0.000000 
 mc Seq:90203, 77.688000 0.000000 0.000000 0.000000 
 mc Seq:90303, 77.796000 0.000000 0.000000 0.000000 
 mc Seq:90403, 77.918000 0.000000 0.000000 0.000000 
 mc Seq:90503, 78.016000 0.000000 0.000000 0.000000 
 mc Seq:90603, 78.101000 0.000000 0.000000 0.000000 
 mc Seq:90703, 78.208000 0.000000 0.000000 0.000000 
 mc Seq:90803, 78.368000 0.000000 0.000000 0.000000 
 mc Seq:90903, 78.387000 0.000000 0.000000 0.000000 
 mc Seq:91003, 78.855000 0.000000 0.000000 0.000000 
 mc Seq:91103, 79.076000 0.000000 0.000000 0.000000 
 mc Seq:91203, 79.104000 0.000000 0.000000 0.000000 
 mc Seq:91303, 79.334000 0.000000 0.000000 0.000000 
 mc Seq:91403, 79.282000 0.000000 0.000000 0.000000 
 mc Seq:91503, 79.348000 0.000000 0.000000 0.000000 
 mc Seq:91603, 79.399000 0.000000 0.000000 0.000000 
 mc Seq:91703, 79.474000 0.000000 0.000000 0.000000 
 mc Seq:91803, 79.498000 0.000000 0.000000 0.000000 
 mc Seq:91903, 79.582000 0.000000 0.000000 0.000000 
 mc Seq:92003, 79.671000 0.000000 0.000000 0.000000 
 mc Seq:92103, 79.709000 0.000000 0.000000 0.000000 
 mc Seq:92203, 79.723000 0.000000 0.000000 0.000000 
 mc Seq:92303, 79.774000 0.000000 0.000000 0.000000 
 mc Seq:92403, 79.817000 0.000000 0.000000 0.000000 
 mc Seq:92503, 79.864000 0.000000 0.000000 0.000000 
 mc Seq:92603, 79.845000 0.000000 0.000000 0.000000 
 mc Seq:92703, 79.864000 0.000000 0.000000 0.000000 
 mc Seq:92803, 79.854000 0.000000 0.000000 0.000000 
 mc Seq:92903, 79.845000 0.000000 0.000000 0.000000 
 mc Seq:93003, 79.835000 0.000000 0.000000 0.000000 
 mc Seq:93103, 79.859000 0.000000 0.000000 0.000000 
 mc Seq:93203, 79.812000 0.000000 0.000000 0.000000 
 mc Seq:93303, 79.849000 0.000000 0.000000 0.000000 
 mc Seq:93403, 79.849000 0.000000 0.000000 0.000000 
 mc Seq:93503, 79.878000 0.000000 0.000000 0.000000 
 mc Seq:93603, 79.835000 0.000000 0.000000 0.000000 
 mc Seq:93703, 79.849000 0.000000 0.000000 0.000000 
 mc Seq:93803, 79.892000 0.000000 0.000000 0.000000 
 mc Seq:93903, 79.849000 0.000000 0.000000 0.000000 
 mc Seq:94003, 79.925000 0.000000 0.000000 0.000000 
 mc Seq:94103, 79.892000 0.000000 0.000000 0.000000 
 mc Seq:94203, 79.896000 0.000000 0.000000 0.000000 
 mc Seq:94303, 79.995000 0.000000 0.000000 0.000000 
 mc Seq:94403, 79.962000 0.000000 0.000000 0.000000 
 mc Seq:94503, 79.971000 0.000000 0.000000 0.000000 
 mc Seq:94603, 79.962000 0.000000 0.000000 0.000000 
 mc Seq:94703, 79.920000 0.000000 0.000000 0.000000 
 mc Seq:94803, 79.943000 0.000000 0.000000 0.000000 
 mc Seq:94903, 79.920000 0.000000 0.000000 0.000000 
 mc Seq:95003, 79.929000 0.000000 0.000000 0.000000 
 mc Seq:95103, 79.934000 0.000000 0.000000 0.000000 
 mc Seq:95203, 79.939000 0.000000 0.000000 0.000000 
 mc Seq:95303, 79.953000 0.000000 0.000000 0.000000 
 mc Seq:95403, 79.981000 0.000000 0.000000 0.000000 
 mc Seq:95503, 79.920000 0.000000 0.000000 0.000000 
 mc Seq:95603, 79.985000 0.000000 0.000000 0.000000 
 mc Seq:95703, 79.962000 0.000000 0.000000 0.000000 
 mc Seq:95803, 79.971000 0.000000 0.000000 0.000000 
 mc Seq:95903, 79.943000 0.000000 0.000000 0.000000 
 mc Seq:96003, 79.929000 0.000000 0.000000 0.000000 
 mc Seq:96103, 79.934000 0.000000 0.000000 0.000000 
 mc Seq:96203, 79.906000 0.000000 0.000000 0.000000 
 mc Seq:96303, 79.943000 0.000000 0.000000 0.000000 
 mc Seq:96403, 79.939000 0.000000 0.000000 0.000000 
 mc Seq:96503, 79.939000 0.000000 0.000000 0.000000 
 mc Seq:96603, 79.915000 0.000000 0.000000 0.000000 
 mc Seq:96703, 79.962000 0.000000 0.000000 0.000000 
 mc Seq:96803, 79.948000 0.000000 0.000000 0.000000 
 mc Seq:96903, 79.943000 0.000000 0.000000 0.000000 
 mc Seq:97003, 79.981000 0.000000 0.000000 0.000000 
 mc Seq:97103, 79.953000 0.000000 0.000000 0.000000 
 mc Seq:97203, 80.004000 0.000000 0.000000 0.000000 
 mc Seq:97303, 79.929000 0.000000 0.000000 0.000000 
 mc Seq:97403, 80.000000 0.000000 0.000000 0.000000 
 mc Seq:97503, 79.976000 0.000000 0.000000 0.000000 
 mc Seq:97603, 79.976000 0.000000 0.000000 0.000000 
 mc Seq:97703, 79.967000 0.000000 0.000000 0.000000 
 mc Seq:97803, 79.971000 0.000000 0.000000 0.000000 
 mc Seq:97903, 80.075000 0.000000 0.000000 0.000000 
 mc Seq:98003, 80.295000 0.000000 0.000000 0.000000 
 mc Seq:98103, 80.140000 0.000000 0.000000 0.000000 
 mc Seq:98203, 80.206000 0.000000 0.000000 0.000000 
 mc Seq:98303, 80.286000 0.000000 0.000000 0.000000 
 mc Seq:98403, 80.304000 0.000000 0.000000 0.000000 
 mc Seq:98503, 38.360000 0.000000 0.000000 0.000000 
 mc Seq:98603, 80.464000 0.000000 0.000000 0.000000 
 mc Seq:98703, 80.450000 0.000000 0.000000 0.000000 
 mc Seq:98803, 81.013000 0.000000 0.000000 0.000000 
 mc Seq:98903, 80.956000 0.000000 0.000000 0.000000 
 mc Seq:99003, 80.994000 0.000000 0.000000 0.000000 
 mc Seq:99103, 81.097000 0.000000 0.000000 0.000000 
 mc Seq:99203, 81.224000 0.000000 0.000000 0.000000 
 mc Seq:99303, 81.388000 0.000000 0.000000 0.000000 
