1.671000	3.063000	61.450000	61.618000
1.703000	3.053000	61.445000	61.547000
1.732000	3.030000	61.403000	61.543000
1.703000	2.993000	61.366000	61.590000
1.671000	2.952000	61.314000	61.543000
1.648000	2.928000	61.268000	61.491000
1.615000	3.016000	61.268000	61.394000
1.559000	3.034000	61.151000	61.347000
1.485000	3.049000	61.035000	61.263000
1.420000	3.160000	60.928000	61.184000
1.373000	3.202000	60.857000	61.138000
1.378000	3.198000	60.755000	0.000000
1.350000	3.174000	60.704000	60.937000
1.299000	3.142000	60.606000	60.932000
1.262000	3.169000	60.522000	60.810000
1.276000	3.328000	60.443000	60.680000
1.262000	3.724000	60.330000	60.578000
1.294000	3.360000	60.266000	60.479000
1.252000	3.341000	60.181000	60.401000
1.186000	3.393000	60.051000	60.424000
1.205000	3.463000	59.883000	60.219000
1.224000	3.490000	59.776000	60.088000
1.252000	3.584000	59.668000	59.963000
1.285000	3.622000	59.561000	59.831000
1.397000	3.672000	59.431000	59.725000
1.452000	3.663000	59.347000	59.664000
1.485000	3.757000	59.212000	59.529000
1.554000	3.794000	59.109000	59.459000
1.648000	3.868000	59.048000	59.328000
1.783000	3.976000	58.913000	59.244000
1.918000	4.054000	58.755000	59.067000
1.979000	4.134000	58.620000	58.970000
2.136000	4.246000	58.526000	58.824000
2.276000	4.389000	58.424000	58.685000
2.350000	4.436000	58.270000	58.587000
2.499000	4.492000	58.144000	58.452000
2.584000	4.595000	58.027000	58.354000
2.705000	4.623000	57.925000	58.228000
2.834000	4.711000	57.809000	58.084000
2.966000	4.818000	57.701000	57.986000
3.095000	4.888000	57.542000	57.897000
3.259000	4.985000	57.379000	57.668000
3.384000	5.093000	57.230000	57.533000
3.570000	5.200000	57.086000	57.417000
3.701000	5.275000	56.984000	57.342000
3.831000	5.321000	56.788000	57.211000
3.901000	5.433000	56.708000	57.076000
4.017000	5.508000	56.573000	74.299998
4.120000	5.569000	56.443000	56.838000
4.236000	5.643000	56.317000	56.736000
4.343000	5.741000	56.275000	56.620000
4.455000	5.857000	56.149000	56.457000
4.604000	5.941000	55.995000	56.312000
4.749000	6.076000	55.883000	56.171000
4.865000	6.146000	55.691000	56.065000
5.018000	6.282000	71.051590	55.916000
5.144000	6.388000	55.603000	55.809000
5.247000	6.426000	55.305000	55.720000
5.363000	6.547000	55.193000	55.556000
5.457000	6.700000	55.156000	55.487000
5.573000	6.794000	55.043000	55.370000
5.713000	6.938000	54.890000	55.216000
5.802000	7.017000	54.726000	0.000000
5.978000	7.157000	54.643000	54.908000
6.086000	7.203000	54.503000	54.797000
6.230000	7.278000	54.326000	54.662000
6.356000	7.404000	54.163000	54.516000
6.500000	7.529000	54.116000	54.377000
6.603000	7.631000	53.939000	54.270000
6.709000	7.739000	53.794000	54.195000
6.873000	7.836000	53.719000	54.079000
6.962000	7.949000	53.542000	53.939000
7.115000	8.107000	53.449000	53.757000
7.231000	8.200000	53.328000	53.641000
7.408000	8.316000	53.220000	53.487000
7.520000	8.401000	53.057000	53.360000
7.641000	8.512000	53.024000	53.272000
7.786000	8.633000	52.839000	53.128000
7.869000	8.676000	52.726000	53.002000
7.967000	8.801000	52.582000	52.889000
8.125000	8.968000	52.442000	52.740000
8.285000	9.100000	52.298000	52.596000
8.429000	9.230000	52.149000	52.456000
8.578000	9.360000	52.041000	52.298000
8.704000	9.462000	51.910000	52.204000
8.815000	9.542000	51.757000	52.050000
8.992000	9.695000	51.645000	51.896000
9.076000	9.807000	51.561000	51.804000
9.197000	9.901000	51.444000	51.683000
9.313000	10.026000	51.309000	51.570000
9.457000	10.190000	51.174000	51.416000
9.620000	10.278000	50.988000	51.314000
9.780000	10.400000	50.853000	51.165000
9.816000	10.539000	50.712000	51.025000
9.947000	10.669000	50.596000	50.894000
10.119000	10.730000	50.498000	50.754000
10.232000	10.860000	50.400000	50.661000
10.334000	10.967000	50.274000	50.535000
10.468000	11.099000	50.144000	50.433000
10.613000	11.257000	50.018000	50.302000
10.725000	11.359000	49.896000	50.181000
10.874000	11.466000	49.757000	50.037000
11.019000	0.000000	49.603000	49.910000
11.112000	11.751000	49.458000	49.752000
11.271000	11.848000	49.342000	49.626000
11.415000	11.974000	49.188000	49.505000
11.531000	12.104000	49.080000	49.375000
11.671000	12.203000	48.978000	49.239000
11.820000	12.324000	48.801000	49.132000
11.933000	12.426000	48.694000	49.011000
12.054000	12.528000	48.540000	48.853000
12.189000	12.696000	48.390000	48.740000
12.295000	12.822000	48.274000	48.614000
12.398000	12.966000	48.130000	48.484000
12.500000	13.097000	47.981000	48.344000
12.715000	13.274000	47.850000	48.186000
12.803000	13.348000	47.728000	48.055000
12.911000	13.502000	47.635000	47.943000
13.074000	13.591000	47.505000	47.850000
13.233000	13.689000	47.449000	47.733000
13.400000	13.842000	47.258000	47.621000
13.502000	13.982000	47.099000	47.425000
13.646000	14.150000	46.964000	47.281000
13.847000	14.262000	46.857000	47.198000
13.894000	14.369000	46.717000	47.039000
14.024000	14.508000	46.591000	46.890000
14.178000	14.611000	46.451000	46.810000
14.289000	14.714000	46.349000	46.642000
14.402000	14.872000	46.195000	46.540000
14.513000	14.923000	46.115000	46.404000
14.658000	15.100000	45.901000	46.250000
14.793000	15.253000	45.770000	46.097000
14.960000	15.361000	45.668000	45.976000
15.068000	15.576000	45.538000	45.803000
15.189000	15.683000	45.402000	45.677000
15.333000	15.846000	45.276000	45.538000
15.477000	15.902000	45.188000	45.411000
15.594000	16.019000	45.053000	45.323000
15.716000	16.135000	45.011000	45.216000
15.874000	16.246000	44.899000	45.080000
15.948000	16.424000	44.609000	44.959000
16.125000	16.568000	44.526000	44.796000
16.233000	16.708000	44.367000	44.749000
16.419000	16.838000	44.218000	44.656000
16.531000	16.912000	44.065000	44.535000
16.675000	17.080000	43.897000	44.405000
16.806000	17.174000	43.808000	44.325000
16.912000	17.314000	43.711000	44.228000
17.034000	17.384000	43.650000	44.027000
17.198000	17.510000	43.458000	43.901000
17.337000	17.720000	43.342000	43.725000
17.472000	17.845000	43.207000	43.477000
17.570000	17.942000	43.049000	43.399000
17.720000	18.064000	42.941000	43.231000
17.840000	18.157000	42.741000	43.356000
17.961000	18.325000	42.629000	42.867000
18.115000	18.498000	42.465000	42.736000
18.223000	18.604000	42.269000	43.090000
18.330000	18.680000	42.205000	42.900000
18.404000	18.851000	42.134000	42.615000
18.493000	18.972000	42.046000	42.373000
29.170903	19.107000	41.803000	42.279000
18.786000	19.238000	41.850000	42.219000
18.968000	19.410000	41.557000	42.060000
19.182000	19.528000	41.286000	41.953000
19.322000	19.625000	41.585000	41.780000
19.364000	19.755000	41.025000	41.836000
19.471000	19.900000	40.885000	41.729000
19.644000	19.989000	40.792000	41.571000
19.769000	20.133000	41.174000	41.333000
19.919000	20.240000	40.475000	41.245000
20.077000	20.421000	40.247000	41.109000
20.203000	20.556000	40.134000	41.077000
20.343000	20.711000	40.018000	40.909000
20.497000	20.804000	39.878000	40.657000
20.632000	20.934000	39.640000	40.583000
20.813000	21.055000	39.943000	40.522000
20.906000	21.196000	39.436000	40.265000
21.019000	21.359000	39.328000	40.219000
21.177000	21.475000	39.179000	40.060000
21.373000	4.618000	39.141000	39.925000
21.465000	21.801000	39.659000	39.855000
21.624000	0.000000	39.221000	39.720000
21.750000	22.021000	38.717000	39.571000
21.875000	22.193000	38.601000	38.871000
22.062000	22.347000	38.451000	39.183000
22.170000	22.412000	38.316000	39.188000
22.291000	22.608000	38.153000	39.113000
22.449000	22.729000	38.037000	38.885000
22.570000	22.887000	37.920000	38.134000
22.724000	23.032000	37.784000	38.051000
22.869000	23.148000	37.613000	37.980000
23.059000	0.000000	37.458000	38.098000
23.172000	0.000000	37.263000	38.004000
23.325000	23.553000	37.015000	37.999000
23.442000	23.689000	37.029000	37.706000
23.595000	23.810000	36.866000	37.467000
23.716000	23.959000	36.741000	37.342000
23.791000	6.086000	36.568000	37.132000
24.220000	6.174000	36.405000	36.932000
24.043000	24.323000	36.339000	36.838000
24.248000	24.496000	36.367000	36.731000
24.257000	24.602000	36.129000	36.531000
24.579000	24.700000	35.841000	36.410000
24.593000	24.817000	35.804000	36.297000
24.756000	25.004000	35.664000	36.181000
24.863000	25.158000	35.562000	36.060000
25.023000	25.311000	35.491000	35.944000
25.111000	25.436000	35.305000	35.781000
25.259000	25.623000	35.193000	35.609000
25.413000	25.772000	35.035000	35.455000
25.590000	25.917000	34.942000	35.292000
25.763000	26.042000	34.769000	35.146000
25.860000	26.159000	34.601000	35.058000
25.992000	26.318000	34.448000	34.876000
26.103000	26.415000	34.326000	34.779000
26.210000	26.541000	34.205000	34.657000
26.415000	26.677000	34.088000	34.512000
26.522000	26.845000	33.953000	34.373000
26.644000	26.971000	33.781000	34.219000
26.803000	27.110000	33.645000	34.051000
26.952000	27.306000	33.533000	33.944000
27.106000	27.437000	33.398000	33.832000
27.203000	27.502000	33.235000	33.687000
27.362000	27.533000	33.124000	33.561000
27.479000	27.571000	33.039000	33.412000
27.590000	27.660000	32.862000	33.323000
27.720000	27.864000	32.774000	33.221000
27.860000	27.944000	32.634000	33.058000
27.991000	28.018000	32.479000	32.918000
28.089000	28.359000	32.340000	32.769000
28.266000	28.597000	32.209000	32.643000
28.401000	0.000000	32.102000	32.507000
28.578000	0.000000	31.930000	32.330000
28.718000	0.000000	31.814000	32.200000
28.821000	28.900000	31.687000	32.107000
28.914000	29.077000	31.608000	31.990000
29.072000	29.161000	31.412000	31.860000
29.207000	29.361000	31.287000	31.696000
29.347000	29.618000	31.160000	31.580000
29.474000	29.855000	31.011000	31.445000
29.609000	29.902000	30.862000	31.301000
29.772000	30.014000	30.765000	31.221000
29.921000	30.084000	30.616000	31.072000
30.037000	48.617945	30.503000	31.026000
30.154000	30.326000	30.373000	30.966000
30.257000	30.522000	30.252000	30.770000
30.406000	30.666000	30.075000	30.550000
30.522000	30.830000	29.973000	30.457000
30.704000	30.947000	29.795000	30.318000
30.834000	31.077000	29.627000	30.140000
30.984000	31.207000	29.534000	30.028000
31.123000	31.328000	29.394000	29.902000
31.277000	31.486000	29.273000	29.777000
31.361000	31.585000	29.063000	29.576000
31.469000	31.706000	28.965000	29.469000
31.632000	31.864000	28.830000	29.515000
31.790000	31.995000	28.671000	29.254000
31.925000	32.145000	28.508000	29.287000
32.060000	32.247000	28.410000	28.788000
32.195000	32.372000	28.252000	28.616000
32.326000	32.540000	28.126000	28.476000
32.457000	32.661000	27.982000	28.340000
32.615000	32.815000	27.860000	28.340000
32.718000	32.918000	27.762000	28.242000
32.843000	33.095000	27.604000	28.075000
33.020000	33.188000	27.498000	27.869000
33.146000	33.351000	27.362000	27.739000
33.291000	33.482000	27.162000	27.599000
33.398000	33.604000	27.049000	27.488000
33.613000	33.781000	26.914000	27.330000
33.725000	33.897000	26.784000	27.106000
33.888000	34.056000	26.602000	27.045000
33.999000	34.186000	26.500000	27.073000
34.158000	34.335000	26.364000	26.905000
34.294000	34.452000	26.215000	26.583000
39.545735	34.643000	26.066000	26.453000
34.592000	34.797000	25.949000	26.392000
34.760000	34.951000	25.721000	26.243000
34.909000	35.124000	25.595000	26.108000
35.077000	35.282000	25.422000	25.949000
35.249000	35.422000	25.292000	25.851000
35.380000	35.557000	25.181000	25.711000
35.505000	35.692000	25.059000	25.571000
35.669000	35.846000	24.873000	25.418000
35.846000	36.004000	24.695000	25.255000
35.971000	36.153000	24.556000	25.078000
36.111000	36.275000	24.383000	24.957000
36.242000	36.428000	24.206000	24.798000
36.405000	36.606000	24.090000	24.621000
36.568000	36.764000	23.964000	24.514000
36.713000	36.880000	23.843000	24.337000
36.824000	36.969000	23.680000	24.262000
36.954000	37.109000	23.567000	24.113000
37.132000	37.272000	23.395000	23.959000
37.268000	37.449000	23.227000	23.796000
37.458000	37.589000	23.082000	23.638000
37.575000	37.734000	22.957000	23.493000
37.687000	0.754000	22.841000	23.311000
37.831000	38.013000	22.617000	23.195000
37.994000	38.143000	22.534000	23.059000
38.088000	38.283000	22.412000	22.948000
38.228000	0.991000	22.333000	22.832000
38.396000	38.559000	22.160000	22.687000
38.521000	38.722000	21.992000	22.551000
38.689000	0.000000	21.820000	22.379000
38.796000	1.201000	21.671000	22.216000
38.871000	1.243000	21.522000	22.071000
39.030000	39.290000	21.423000	21.983000
39.202000	39.379000	21.275000	21.801000
39.337000	39.533000	21.163000	21.690000
39.477000	39.692000	21.019000	21.517000
39.612000	39.827000	20.892000	21.378000
39.720000	39.938000	20.762000	21.284000
39.850000	40.004000	20.580000	21.163000
39.995000	40.176000	20.421000	21.042000
40.205000	40.368000	20.301000	20.832000
40.387000	40.507000	20.151000	20.632000
40.503000	40.624000	20.003000	20.556000
40.671000	40.862000	19.877000	20.403000
40.815000	40.955000	19.769000	20.329000
40.927000	41.170000	19.644000	20.212000
41.067000	41.328000	19.528000	20.045000
41.216000	41.444000	19.346000	19.919000
41.305000	41.463000	19.242000	19.793000
41.472000	41.711000	19.093000	19.620000
41.636000	41.808000	18.954000	19.509000
41.748000	41.832000	18.790000	19.355000
41.907000	42.363000	18.642000	19.197000
42.111000	42.428000	18.502000	19.079000
42.228000	42.610000	18.395000	18.930000
42.363000	42.754000	18.250000	18.791000
42.433000	42.671000	18.134000	18.661000
42.586000	42.676000	17.947000	18.493000
42.699000	43.165000	17.761000	18.367000
42.825000	43.323000	17.617000	18.181000
42.931000	43.286000	17.552000	18.073000
43.193000	43.775000	17.365000	17.952000
43.403000	43.869000	17.169000	17.780000
43.477000	43.990000	16.997000	17.659000
43.524000	43.840000	16.881000	17.547000
43.725000	44.228000	16.759000	17.444000
43.845000	44.353000	16.586000	17.276000
43.985000	44.498000	16.471000	17.108000
44.148000	44.642000	16.336000	16.983000
44.278000	44.736000	16.219000	16.773000
44.437000	44.908000	16.023000	16.652000
44.638000	45.146000	15.915000	16.536000
44.736000	45.295000	15.748000	16.419000
44.810000	45.323000	15.631000	16.293000
44.950000	45.472000	15.501000	16.158000
45.262000	45.519000	15.357000	16.042000
45.425000	45.701000	15.185000	15.865000
45.533000	45.808000	15.064000	15.734000
45.682000	46.064000	14.872000	15.594000
45.845000	46.125000	14.737000	15.421000
45.971000	46.274000	14.587000	15.277000
46.139000	46.382000	14.392000	15.114000
46.264000	46.465000	14.280000	15.007000
46.432000	46.545000	14.141000	14.840000
46.595000	46.666000	13.968000	14.695000
46.759000	46.894000	13.833000	14.574000
46.927000	47.104000	13.693000	14.388000
47.048000	47.272000	13.516000	14.276000
47.207000	47.342000	13.390000	14.136000
47.295000	47.449000	13.264000	14.010000
47.439000	47.607000	13.134000	13.931000
47.579000	47.692000	12.957000	13.726000
47.696000	47.817000	12.822000	13.651000
47.850000	47.976000	12.724000	13.497000
48.018000	48.106000	12.538000	13.339000
48.144000	48.265000	12.370000	13.228000
48.302000	48.428000	12.240000	13.101000
48.414000	48.522000	12.137000	12.971000
48.563000	48.717000	11.997000	12.827000
48.694000	48.834000	11.843000	12.654000
48.824000	48.974000	11.676000	12.542000
48.978000	49.085000	11.597000	12.393000
49.123000	49.211000	11.406000	12.328000
49.239000	49.397000	11.331000	12.137000
49.397000	49.491000	11.173000	12.021000
49.524000	49.673000	10.995000	11.900000
49.683000	49.799000	10.912000	11.792000
49.827000	49.929000	10.758000	11.647000
49.938000	50.059000	10.641000	11.536000
50.037000	50.172000	10.511000	11.410000
50.130000	50.335000	10.348000	11.331000
50.255000	50.447000	10.222000	11.154000
50.376000	50.554000	10.106000	11.038000
50.572000	50.680000	9.994000	10.889000
50.745000	50.857000	9.780000	10.735000
50.889000	51.002000	9.658000	10.576000
51.048000	51.118000	9.523000	10.432000
51.198000	51.239000	9.346000	10.329000
51.291000	51.440000	9.230000	10.194000
51.402000	51.589000	9.118000	10.045000
51.603000	51.655000	9.029000	9.951000
51.659000	51.832000	8.857000	9.859000
51.868000	51.939000	8.783000	9.710000
52.031000	52.055000	8.638000	9.634000
52.153000	52.223000	8.503000	9.537000
52.284000	52.381000	8.382000	9.398000
52.433000	52.498000	8.238000	9.290000
52.549000	52.643000	8.079000	9.095000
52.703000	52.778000	7.902000	8.964000
52.797000	52.922000	7.772000	8.819000
52.955000	53.020000	7.692000	8.708000
53.029000	53.170000	7.529000	8.616000
53.211000	53.300000	7.361000	8.522000
53.347000	53.402000	0.000000	8.410000
53.510000	53.528000	7.111000	8.275000
53.659000	53.683000	7.026000	8.167000
53.757000	53.780000	6.844000	8.042000
53.794000	53.939000	6.756000	7.907000
54.088000	54.069000	6.631000	7.777000
54.121000	54.204000	6.435000	7.650000
54.251000	54.340000	6.332000	7.539000
54.438000	54.470000	6.202000	7.464000
54.545000	54.596000	6.067000	7.371000
54.722000	54.722000	5.941000	7.250000
54.885000	54.899000	5.779000	7.138000
54.988000	55.020000	5.606000	7.022000
55.142000	55.133000	5.493000	6.924000
55.221000	55.300000	5.363000	6.821000
55.356000	55.445000	5.195000	6.714000
55.393000	55.580000	5.046000	6.626000
55.575000	55.691000	0.000000	6.514000
55.701000	55.795000	0.000000	6.449000
55.840000	55.916000	4.697000	6.351000
55.972000	56.032000	4.595000	6.221000
56.140000	56.209000	4.427000	6.146000
56.307000	56.335000	4.297000	6.025000
56.405000	56.447000	4.194000	5.922000
56.466000	56.615000	4.097000	5.806000
56.596000	56.717000	3.906000	5.718000
56.722000	56.852000	3.821000	5.583000
56.843000	56.960000	3.724000	5.498000
56.923000	57.076000	3.584000	5.429000
57.081000	57.244000	3.495000	5.363000
57.240000	57.342000	3.320000	5.298000
57.393000	57.464000	3.202000	5.205000
57.528000	57.580000	3.044000	5.140000
57.613000	57.738000	2.947000	5.079000
57.799000	57.841000	2.844000	5.013000
57.920000	57.930000	2.746000	4.977000
57.986000	58.051000	2.631000	4.893000
58.154000	58.144000	2.477000	4.832000
58.294000	58.294000	2.421000	4.767000
58.312000	58.405000	2.257000	4.730000
58.457000	58.554000	2.085000	4.628000
58.927000	59.123000	1.759000	3.967000
59.039000	59.188000	1.806000	3.854000
59.142000	59.230000	1.741000	3.710000
59.221000	59.328000	1.783000	3.566000
59.244000	59.370000	1.801000	3.398000
59.263000	59.440000	1.885000	3.305000
59.310000	59.422000	1.974000	3.184000
59.301000	0.000000	2.029000	3.039000
59.375000	0.000000	2.160000	2.947000
59.379000	0.000000	2.229000	2.812000
59.384000	59.500000	2.276000	2.714000
59.412000	59.478000	2.421000	2.584000
59.505000	59.464000	2.527000	2.463000
59.459000	59.459000	2.631000	2.331000
59.524000	59.529000	2.756000	2.201000
59.524000	59.486000	2.914000	2.066000
59.514000	59.478000	3.012000	1.974000
59.505000	59.459000	3.128000	1.857000
59.505000	59.436000	3.259000	1.797000
59.482000	59.431000	3.370000	1.732000
59.445000	59.361000	3.468000	1.685000
59.384000	59.296000	3.691000	1.639000
59.375000	59.282000	4.007000	1.639000
59.328000	59.249000	4.450000	1.648000
59.221000	59.077000	4.101000	1.718000
59.109000	58.970000	4.260000	1.797000
59.011000	58.820000	4.343000	1.861000
58.895000	58.708000	4.465000	1.996000
58.802000	58.545000	4.716000	2.090000
58.685000	58.466000	4.487000	2.229000
58.526000	58.410000	4.609000	2.314000
58.424000	58.237000	4.642000	2.472000
58.330000	58.116000	4.720000	2.612000
58.162000	57.986000	4.796000	2.691000
58.023000	57.836000	4.865000	2.834000
57.841000	57.632000	4.931000	3.016000
57.687000	57.575000	5.009000	3.147000
57.636000	0.000000	5.093000	3.305000
57.585000	0.000000	5.177000	3.421000
56.750000	56.620000	5.620000	4.120000
56.549000	56.382000	5.760000	4.274000
56.424000	56.237000	5.829000	4.404000
56.293000	56.130000	5.909000	4.571000
56.200000	56.000000	6.029000	4.692000
55.991000	55.864000	6.132000	4.860000
55.901000	55.757000	6.216000	4.953000
55.724000	55.622000	6.304000	5.107000
55.622000	55.459000	6.398000	5.256000
55.426000	55.272000	6.533000	5.396000
55.305000	55.142000	6.653000	5.550000
55.128000	55.020000	6.802000	5.694000
55.029000	54.857000	6.877000	5.839000
54.904000	54.741000	7.022000	5.965000
54.769000	54.615000	7.115000	6.123000
54.689000	54.447000	7.208000	6.263000
54.489000	54.340000	7.329000	6.393000
54.414000	54.149000	7.446000	6.514000
54.158000	54.014000	7.548000	6.695000
54.064000	53.887000	7.702000	6.784000
53.827000	53.738000	0.000000	6.965000
53.416000	53.347000	8.219000	7.394000
53.342000	53.192000	8.363000	7.525000
53.170000	53.048000	8.461000	7.636000
53.011000	52.955000	8.606000	7.782000
52.950000	52.787000	8.741000	7.944000
52.712000	52.568000	8.857000	8.093000
52.544000	52.489000	9.011000	8.224000
52.381000	52.307000	9.114000	8.359000
52.251000	52.158000	9.253000	8.522000
52.060000	52.046000	9.393000	8.676000
51.939000	51.939000	9.453000	8.801000
51.771000	51.785000	9.612000	8.954000
50.577000	50.629000	10.711000	10.138000
50.610000	50.321000	11.089000	10.520000
50.186000	50.130000	11.289000	10.660000
49.794000	49.356000	11.960000	11.406000
49.426000	49.253000	12.035000	11.508000
48.745000	48.605000	12.621000	12.072000
0.000000	47.491000	13.651000	13.237000
47.529000	47.267000	13.800000	13.325000
47.472000	47.137000	13.931000	13.432000
47.337000	46.950000	14.085000	13.595000
47.229000	46.834000	14.220000	13.781000
47.080000	46.749000	14.359000	13.922000
46.894000	46.567000	14.480000	14.024000
46.731000	46.399000	14.584000	14.216000
45.737000	45.453000	15.510000	31.489795
45.607000	45.281000	15.664000	15.324000
45.430000	45.132000	15.827000	15.492000
45.295000	44.973000	15.911000	15.612000
45.234000	44.862000	16.065000	15.762000
45.136000	44.684000	16.186000	15.879000
0.000000	44.400000	16.485000	16.182000
44.787000	44.278000	16.638000	16.331000
44.572000	44.074000	16.773000	16.438000
44.498000	43.957000	16.912000	16.573000
44.288000	43.789000	17.058000	16.740000
44.195000	43.664000	17.188000	16.857000
44.060000	43.538000	17.295000	16.992000
43.966000	43.435000	17.425000	17.099000
43.859000	43.333000	17.561000	17.262000
43.608000	43.165000	17.725000	17.425000
54.578989	43.021000	17.868000	17.533000
43.314000	42.843000	17.975000	17.720000
43.352000	42.699000	18.106000	17.817000
43.207000	42.578000	18.278000	17.961000
43.044000	42.447000	18.395000	18.092000
42.988000	42.293000	18.544000	18.204000
42.820000	42.149000	18.680000	18.399000
42.746000	42.023000	18.805000	18.479000
42.564000	41.921000	18.925000	18.642000
42.498000	41.757000	19.079000	18.809000
42.410000	41.557000	19.238000	18.949000
42.219000	41.430000	19.369000	19.098000
41.985000	0.000000	19.485000	19.228000
41.761000	41.151000	19.644000	19.383000
0.000000	39.612000	21.149000	20.967000
39.980000	39.449000	21.289000	21.102000
39.864000	39.379000	21.390000	21.214000
39.753000	39.183000	21.563000	21.373000
39.710000	38.992000	21.685000	21.536000
39.347000	0.879000	21.853000	21.694000
0.000000	38.801000	21.992000	21.806000
39.146000	38.685000	22.076000	21.885000
0.000000	38.582000	22.206000	22.021000
0.000000	0.000000	22.393000	22.179000
0.000000	38.233000	22.473000	22.305000
38.568000	0.000000	22.626000	22.430000
38.438000	37.985000	22.724000	22.542000
38.293000	37.888000	22.846000	22.697000
0.000000	37.771000	23.008000	22.865000
37.925000	37.603000	23.172000	22.994000
37.798000	0.452000	23.297000	23.068000
37.701000	0.000000	23.446000	23.190000
0.000000	0.335000	23.567000	23.399000
0.000000	37.034000	23.730000	23.534000
0.000000	36.909000	23.862000	23.633000
37.183000	0.000000	23.987000	23.815000
37.048000	36.592000	24.151000	23.922000
36.857000	36.443000	24.323000	24.104000
36.638000	36.284000	24.463000	24.234000
36.563000	0.000000	24.607000	24.383000
36.363000	0.000000	24.756000	24.524000
36.195000	35.720000	24.901000	24.678000
36.097000	-0.238000	25.013000	24.822000
36.022000	35.609000	25.172000	24.980000
35.957000	35.441000	25.297000	25.106000
35.767000	-0.368000	25.390000	25.189000
35.623000	12.701000	25.553000	25.357000
35.473000	35.021000	25.679000	25.520000
35.263000	0.000000	25.824000	25.670000
35.179000	34.727000	25.959000	25.814000
35.049000	34.601000	26.122000	25.912000
34.881000	34.503000	26.266000	26.042000
34.779000	0.000000	26.359000	26.191000
23.488000	34.224000	26.518000	26.332000
34.531000	34.131000	26.635000	26.476000
34.340000	0.000000	26.737000	26.583000
34.181000	0.000000	26.938000	26.751000
34.013000	0.000000	27.049000	26.886000
33.925000	0.000000	27.143000	27.040000
33.748000	33.412000	27.288000	27.162000
33.604000	33.273000	27.446000	27.311000
33.469000	33.081000	27.557000	27.423000
33.323000	0.000000	27.729000	27.571000
33.230000	0.000000	27.864000	27.697000
33.095000	32.689000	27.949000	27.819000
32.942000	32.545000	28.093000	27.977000
32.802000	32.457000	28.261000	28.140000
32.643000	32.280000	28.401000	28.252000
32.498000	32.200000	28.559000	28.387000
32.424000	32.037000	28.680000	28.550000
32.270000	31.850000	28.793000	28.680000
32.135000	0.000000	28.956000	28.807000
31.972000	31.618000	29.068000	28.914000
31.892000	0.000000	29.179000	29.054000
0.000000	31.305000	29.306000	29.203000
31.599000	31.169000	29.469000	29.347000
31.473000	0.000000	29.632000	29.496000
31.310000	30.895000	29.758000	29.669000
0.000000	30.793000	29.893000	29.823000
0.000000	0.000000	30.023000	29.982000
31.007000	30.494000	30.224000	30.093000
