tid:0 18.795000	19.625000	30.639000	30.304000
tid:0 18.925000	19.751000	30.490000	30.224000
tid:0 19.052000	19.890000	30.313000	29.991000
tid:0 19.228000	19.984000	30.182000	29.832000
tid:0 19.332000	20.090000	30.093000	29.730000
tid:0 19.490000	20.217000	29.935000	29.566000
tid:0 19.620000	20.343000	29.823000	29.436000
tid:0 19.732000	20.506000	29.683000	29.333000
tid:0 19.849000	20.664000	29.538000	29.165000
tid:0 19.975000	20.781000	29.446000	28.989000
tid:0 20.114000	20.883000	29.292000	28.843000
tid:0 20.263000	21.038000	29.147000	28.737000
tid:0 20.371000	21.168000	29.025000	28.592000
tid:0 20.539000	21.303000	28.895000	28.467000
tid:0 20.655000	21.400000	28.708000	28.332000
tid:0 20.818000	21.522000	28.606000	28.154000
tid:0 20.948000	21.652000	28.476000	28.037000
tid:0 21.093000	21.773000	28.345000	27.883000
tid:0 21.214000	21.903000	28.196000	27.753000
tid:0 21.373000	22.071000	28.131000	27.580000
tid:0 21.456000	22.179000	27.958000	27.488000
tid:0 21.582000	22.281000	27.790000	27.446000
tid:0 21.690000	22.416000	27.637000	27.334000
tid:0 21.792000	22.547000	27.525000	27.198000
tid:0 21.974000	22.678000	27.418000	27.059000
tid:0 22.128000	22.832000	27.288000	26.928000
tid:0 22.263000	22.981000	27.129000	26.831000
tid:0 22.379000	23.054000	26.985000	26.668000
tid:0 22.515000	23.217000	26.853000	26.560000
tid:0 22.631000	23.339000	26.709000	26.397000
tid:0 22.766000	23.465000	26.602000	26.304000
tid:0 22.882000	23.619000	26.448000	26.174000
tid:0 23.036000	23.726000	26.290000	26.001000
tid:0 23.134000	23.829000	26.238000	25.893000
tid:0 23.260000	23.959000	26.122000	25.805000
tid:0 23.399000	24.075000	25.921000	25.675000
tid:0 23.521000	24.179000	25.814000	25.534000
tid:0 23.656000	24.332000	25.702000	25.390000
tid:0 23.815000	24.491000	25.618000	25.259000
tid:0 23.950000	24.574000	25.511000	25.153000
tid:0 24.066000	24.709000	25.334000	24.985000
tid:0 24.215000	24.836000	25.260000	24.868000
tid:0 24.328000	24.976000	25.129000	24.714000
tid:0 24.467000	25.111000	25.036000	24.607000
tid:0 24.593000	25.246000	24.891000	24.486000
tid:0 24.700000	25.334000	24.789000	24.351000
tid:0 24.827000	25.483000	24.673000	24.215000
tid:0 24.985000	25.581000	24.532000	24.108000
tid:0 25.111000	25.721000	24.364000	23.955000
tid:0 25.259000	25.865000	24.276000	23.768000
tid:0 25.394000	26.015000	24.160000	23.652000
tid:0 25.493000	26.117000	24.025000	23.526000
tid:0 25.604000	26.243000	23.903000	23.418000
tid:0 25.725000	26.359000	23.759000	23.283000
tid:0 25.856000	26.486000	23.628000	23.106000
tid:0 26.001000	26.630000	23.488000	22.981000
tid:0 26.127000	26.765000	23.395000	22.855000
tid:0 26.276000	26.867000	23.260000	22.710000
tid:0 26.392000	27.003000	23.120000	22.575000
tid:0 26.569000	27.203000	22.995000	22.463000
tid:0 26.704000	27.302000	22.832000	22.305000
tid:0 26.858000	27.441000	22.733000	22.156000
tid:0 26.994000	27.552000	22.603000	22.011000
tid:0 27.115000	27.687000	22.515000	21.853000
tid:0 27.231000	27.864000	22.352000	21.736000
tid:0 27.394000	28.001000	22.188000	21.572000
tid:0 27.511000	28.140000	22.085000	21.517000
tid:0 27.646000	28.261000	21.880000	21.390000
tid:0 27.753000	28.354000	21.778000	21.294000
tid:0 27.893000	28.512000	21.647000	21.159000
tid:0 28.056000	28.639000	21.531000	20.934000
tid:0 28.247000	28.779000	21.395000	20.851000
tid:0 28.349000	28.923000	21.154000	20.743000
tid:0 28.512000	29.068000	21.024000	20.608000
tid:0 28.667000	29.207000	20.925000	20.497000
tid:0 28.793000	29.329000	20.809000	20.319000
tid:0 28.909000	29.469000	20.697000	20.142000
tid:0 29.035000	29.637000	20.543000	20.036000
tid:0 29.157000	29.734000	20.464000	19.914000
tid:0 29.329000	29.869000	20.324000	19.746000
tid:0 29.460000	29.982000	20.194000	19.658000
tid:0 29.576000	30.126000	20.058000	19.476000
tid:0 29.711000	30.252000	19.937000	19.369000
tid:0 29.883000	30.406000	19.812000	19.168000
tid:0 30.014000	30.494000	19.695000	19.103000
tid:0 30.140000	30.657000	19.542000	18.940000
tid:0 30.257000	30.788000	19.424000	18.833000
tid:0 30.359000	30.937000	19.308000	18.647000
tid:0 30.531000	31.040000	19.201000	18.493000
tid:0 30.625000	31.152000	19.098000	18.395000
tid:0 30.765000	31.310000	18.954000	18.273000
tid:0 30.923000	31.422000	18.814000	18.120000
tid:0 31.026000	31.547000	18.717000	17.999000
tid:0 31.152000	31.739000	18.576000	17.859000
tid:0 31.332000	31.897000	18.386000	17.752000
tid:0 31.454000	32.009000	18.273000	17.612000
tid:0 31.594000	32.116000	18.148000	17.468000
tid:0 31.710000	32.233000	18.041000	17.356000
tid:0 31.827000	32.396000	17.910000	17.179000
tid:0 31.949000	32.536000	17.771000	17.090000
tid:0 32.126000	32.675000	17.645000	16.997000
tid:0 32.228000	32.779000	17.524000	16.838000
tid:0 32.349000	32.876000	17.416000	16.689000
tid:0 32.479000	33.053000	17.281000	16.591000
tid:0 32.620000	33.174000	17.155000	16.424000
tid:0 32.764000	33.287000	17.020000	16.303000
tid:0 32.909000	33.436000	16.927000	16.158000
tid:0 33.020000	33.557000	16.763000	16.009000
tid:0 33.226000	33.682000	16.633000	15.888000
tid:0 33.309000	33.767000	16.559000	15.752000
tid:0 33.441000	33.911000	16.428000	15.650000
tid:0 33.552000	34.013000	16.284000	15.482000
tid:0 33.687000	34.158000	16.177000	15.380000
tid:0 33.803000	34.261000	16.056000	15.245000
tid:0 33.949000	34.405000	15.929000	15.180000
tid:0 34.051000	34.489000	15.780000	15.017000
tid:0 34.195000	34.611000	15.673000	14.882000
tid:0 34.382000	34.732000	15.538000	14.733000
tid:0 34.536000	34.928000	15.417000	14.606000
tid:0 34.675000	35.100000	15.296000	14.457000
tid:0 34.788000	34.850000	15.156000	14.378000
tid:0 34.942000	34.600000	15.040000	14.220000
tid:0 35.044000	34.850000	14.946000	14.081000
tid:0 35.170000	34.600000	14.797000	13.940000
tid:0 35.356000	34.350000	14.690000	13.838000
tid:0 35.403000	34.100000	14.565000	13.693000
tid:0 35.477000	33.850000	14.429000	13.535000
tid:0 35.636000	34.100000	14.294000	13.409000
tid:0 35.794000	33.850000	14.192000	13.288000
tid:0 35.962000	33.600000	14.071000	13.153000
tid:0 36.093000	33.850000	13.954000	13.023000
tid:0 36.167000	34.100000	13.847000	12.873000
tid:0 36.302000	34.350000	13.731000	12.770000
tid:0 36.428000	34.600000	13.599000	12.645000
tid:0 36.531000	34.850000	13.488000	12.533000
tid:0 36.675000	35.100000	13.400000	12.403000
tid:0 36.796000	35.350000	13.297000	12.267000
tid:0 36.946000	35.600000	13.172000	12.142000
tid:0 37.105000	35.850000	13.051000	12.016000
tid:0 37.282000	36.100000	12.916000	11.867000
tid:0 37.379000	36.350000	12.780000	11.741000
tid:0 37.514000	36.600000	12.668000	11.638000
tid:0 37.616000	36.850000	12.552000	11.461000
tid:0 37.859000	37.100000	12.458000	11.368000
tid:0 37.911000	37.350000	12.351000	11.243000
tid:0 38.051000	37.600000	12.231000	11.094000
tid:0 38.181000	37.850000	12.128000	10.963000
tid:0 38.307000	38.100000	12.002000	10.856000
tid:0 38.460000	38.350000	11.904000	10.688000
tid:0 38.592000	38.600000	11.792000	10.586000
tid:0 38.769000	38.850000	11.615000	10.464000
tid:0 38.862000	39.100000	11.527000	10.343000
tid:0 38.992000	39.350000	11.373000	10.194000
tid:0 39.122000	39.571000	11.312000	10.102000
tid:0 39.244000	39.706000	11.206000	9.938000
tid:0 39.394000	39.869000	11.089000	9.830000
tid:0 39.486000	39.971000	10.963000	9.644000
tid:0 39.659000	39.721000	10.879000	9.518000
tid:0 39.784000	39.471000	10.776000	9.431000
tid:0 39.916000	39.221000	10.641000	9.323000
tid:0 40.037000	39.471000	10.515000	9.174000
tid:0 40.153000	39.721000	10.408000	9.062000
tid:0 40.316000	39.471000	10.301000	8.913000
tid:0 40.451000	39.221000	10.194000	8.801000
tid:0 40.554000	38.971000	10.083000	8.676000
tid:0 40.708000	38.721000	9.975000	8.583000
tid:0 40.867000	38.471000	9.854000	8.452000
tid:0 40.945000	38.221000	9.780000	8.302000
tid:0 41.077000	37.971000	9.691000	8.200000
tid:0 41.207000	37.721000	9.607000	8.056000
tid:0 41.295000	37.471000	9.490000	7.939000
tid:0 41.449000	37.221000	9.421000	7.846000
tid:0 41.547000	36.971000	9.295000	7.768000
tid:0 41.687000	36.721000	9.202000	7.655000
tid:0 41.832000	36.471000	9.086000	7.534000
tid:0 41.948000	36.221000	9.029000	7.432000
tid:0 42.060000	36.471000	8.904000	7.287000
tid:0 42.233000	36.221000	8.843000	7.198000
tid:0 42.316000	36.471000	8.765000	7.073000
tid:0 42.451000	36.221000	8.676000	6.943000
tid:0 42.591000	35.971000	8.620000	6.835000
tid:0 42.676000	35.721000	8.540000	6.747000
tid:0 42.806000	35.471000	8.434000	6.658000
tid:0 42.904000	35.221000	8.340000	6.556000
tid:0 43.002000	35.471000	8.289000	6.472000
tid:0 43.137000	35.221000	8.181000	6.351000
tid:0 43.277000	34.971000	8.074000	6.239000
tid:0 43.384000	34.721000	7.985000	6.141000
tid:0 43.543000	34.471000	7.907000	5.996000
tid:0 43.636000	34.221000	7.841000	5.909000
tid:0 43.761000	34.471000	7.799000	5.769000
tid:0 43.859000	34.721000	7.711000	5.713000
tid:0 43.980000	34.971000	7.697000	5.597000
tid:0 44.087000	35.221000	7.576000	5.479000
tid:0 44.195000	35.471000	7.529000	5.410000
tid:0 44.307000	35.721000	7.451000	5.340000
tid:0 44.474000	35.471000	7.357000	5.238000
tid:0 44.591000	35.221000	7.269000	5.121000
tid:0 44.740000	34.971000	7.231000	4.999000
tid:0 44.843000	35.221000	7.185000	4.912000
tid:0 44.969000	34.971000	7.073000	4.832000
tid:0 45.067000	34.721000	7.050000	4.720000
tid:0 45.211000	34.971000	7.017000	4.609000
tid:0 45.314000	35.221000	6.934000	4.501000
tid:0 45.402000	34.971000	6.859000	4.394000
tid:0 45.519000	34.721000	6.812000	4.338000
tid:0 45.645000	34.471000	6.766000	4.311000
tid:0 45.780000	34.221000	6.672000	4.250000
tid:0 45.897000	33.971000	6.617000	4.144000
tid:0 45.966000	33.721000	6.542000	4.125000
tid:0 46.060000	33.971000	6.481000	4.017000
tid:0 46.162000	34.221000	6.398000	4.026000
tid:0 46.232000	33.971000	6.365000	3.976000
tid:0 46.349000	33.721000	6.332000	3.929000
tid:0 46.595000	33.471000	6.174000	3.831000
tid:0 46.675000	33.221000	6.081000	3.826000
tid:0 46.680000	32.971000	5.996000	3.845000
tid:0 46.759000	32.721000	5.965000	3.878000
tid:0 46.749000	32.471000	5.715000	4.045000
tid:0 46.824000	32.221000	5.647000	4.144000
tid:0 46.857000	31.971000	5.536000	4.189000
tid:0 46.881000	31.721000	5.452000	4.297000
tid:0 46.898000	31.471000	5.387000	4.357000
tid:0 46.820000	31.221000	5.223000	4.361000
tid:0 46.820000	30.971000	5.126000	4.474000
tid:0 46.908000	30.721000	5.027000	4.571000
tid:0 46.908000	30.471000	5.009000	4.646000
tid:0 46.931000	30.221000	4.912000	4.758000
tid:0 46.941000	29.971000	4.818000	4.823000
tid:0 46.964000	29.721000	4.716000	4.963000
tid:0 47.002000	29.471000	4.553000	5.079000
tid:0 46.964000	29.221000	4.492000	5.195000
tid:0 46.959000	28.971000	4.352000	5.266000
tid:0 47.048000	28.721000	4.218000	5.410000
tid:0 47.127000	28.471000	4.171000	5.466000
tid:0 47.085000	28.221000	4.017000	5.578000
tid:0 47.076000	27.971000	3.953000	5.680000
tid:0 47.104000	28.221000	3.868000	5.769000
tid:0 47.099000	28.471000	3.840000	5.900000
tid:0 47.099000	28.721000	3.743000	5.992000
tid:0 47.030000	28.971000	3.701000	6.067000
tid:0 46.997000	29.221000	3.686000	6.169000
tid:0 46.997000	29.471000	3.677000	6.225000
tid:0 46.941000	29.721000	3.626000	6.332000
tid:0 46.871000	29.971000	3.589000	6.379000
tid:0 46.824000	30.221000	3.663000	6.426000
tid:0 46.749000	30.471000	3.682000	6.495000
tid:0 46.708000	30.721000	3.654000	6.579000
tid:0 46.628000	30.971000	3.631000	6.644000
tid:0 46.545000	31.221000	3.650000	6.738000
tid:0 46.465000	31.471000	3.677000	6.802000
tid:0 46.372000	31.721000	3.771000	6.844000
tid:0 46.311000	31.971000	3.794000	6.873000
tid:0 46.144000	32.221000	3.901000	6.934000
tid:0 46.027000	32.471000	4.003000	6.965000
tid:0 45.929000	32.721000	4.068000	7.003000
tid:0 45.808000	32.971000	4.139000	7.078000
tid:0 45.720000	33.221000	4.255000	7.184000
tid:0 45.598000	33.471000	4.324000	7.250000
tid:0 45.444000	33.721000	4.422000	7.366000
tid:0 45.328000	33.971000	4.515000	7.404000
tid:0 45.243000	34.221000	4.604000	7.451000
tid:0 45.099000	34.471000	4.730000	7.529000
tid:0 44.992000	34.721000	4.786000	7.581000
tid:0 44.876000	34.971000	4.945000	7.669000
tid:0 44.717000	35.221000	5.042000	7.725000
tid:0 44.600000	35.471000	5.186000	7.753000
tid:0 44.460000	35.721000	5.261000	7.832000
tid:0 44.353000	35.971000	5.373000	7.935000
tid:0 44.214000	36.221000	5.489000	8.051000
tid:0 44.074000	36.471000	5.606000	8.144000
tid:0 43.924000	36.721000	5.732000	8.270000
tid:0 43.836000	36.971000	5.848000	8.326000
tid:0 43.711000	37.221000	5.922000	8.368000
tid:0 43.598000	37.471000	6.057000	8.456000
tid:0 43.440000	37.721000	6.202000	8.573000
tid:0 43.314000	37.971000	6.337000	8.647000
tid:0 43.165000	38.221000	6.459000	8.732000
tid:0 43.035000	38.471000	6.593000	8.862000
tid:0 42.909000	38.721000	6.695000	8.946000
tid:0 42.768000	38.971000	6.863000	9.020000
tid:0 42.680000	39.221000	6.948000	9.132000
tid:0 42.536000	39.471000	7.078000	9.239000
tid:0 42.401000	39.721000	7.198000	9.332000
tid:0 42.312000	39.971000	7.324000	9.403000
tid:0 42.172000	40.221000	7.451000	9.528000
tid:0 42.060000	40.471000	7.562000	9.607000
tid:0 41.869000	40.721000	7.688000	9.719000
tid:0 41.711000	40.971000	7.804000	9.775000
tid:0 41.603000	41.221000	7.925000	9.896000
tid:0 41.482000	41.091000	8.079000	9.998000
tid:0 41.337000	40.978000	8.214000	10.106000
tid:0 41.141000	40.728000	8.448000	10.329000
tid:0 40.964000	40.573000	8.578000	10.432000
tid:0 40.885000	40.437000	8.690000	10.525000
tid:0 40.736000	40.187000	8.810000	10.632000
tid:0 40.652000	39.937000	8.904000	10.725000
tid:0 40.470000	40.032000	9.095000	10.851000
tid:0 40.279000	39.930000	9.193000	10.967000
tid:0 40.148000	39.680000	9.351000	11.070000
tid:0 40.093000	39.430000	9.471000	11.182000
tid:0 39.930000	39.180000	9.598000	11.317000
tid:0 39.817000	39.318000	9.738000	11.434000
tid:0 39.710000	39.188000	9.845000	11.541000
tid:0 39.552000	39.048000	10.012000	11.662000
tid:0 39.449000	38.945000	10.097000	11.765000
tid:0 39.295000	38.791000	10.246000	11.881000
tid:0 39.108000	38.610000	10.357000	11.974000
tid:0 38.964000	38.489000	10.515000	12.086000
tid:0 38.909000	38.410000	10.650000	12.226000
tid:0 38.703000	38.176000	10.785000	12.342000
tid:0 38.550000	38.088000	10.926000	12.426000
tid:0 38.479000	37.902000	11.033000	12.542000
tid:0 38.465000	37.752000	11.215000	12.701000
tid:0 38.265000	37.538000	11.322000	12.817000
tid:0 38.120000	37.458000	11.466000	12.929000
tid:0 38.013000	37.295000	11.605000	13.079000
tid:0 37.763000	37.127000	11.355000	13.204000
tid:0 37.513000	37.029000	11.605000	13.311000
tid:0 37.445000	36.876000	11.855000	13.400000
tid:0 37.379000	36.745000	12.104000	13.521000
tid:0 37.351000	36.638000	12.295000	13.637000
tid:0 37.101000	36.479000	12.370000	13.786000
tid:0 36.851000	36.367000	12.538000	13.908000
tid:0 36.601000	36.270000	12.682000	14.001000
tid:0 36.396000	36.055000	12.836000	14.169000
tid:0 36.367000	35.976000	12.980000	14.303000
tid:0 36.209000	35.772000	13.115000	14.429000
tid:0 36.041000	35.659000	13.247000	14.579000
tid:0 35.976000	35.654000	13.353000	14.658000
tid:0 35.827000	35.477000	13.474000	14.793000
tid:0 35.604000	35.282000	13.637000	14.886000
tid:0 35.455000	35.193000	13.786000	15.003000
tid:0 35.413000	35.002000	13.949000	15.147000
tid:0 35.319000	34.951000	14.076000	15.277000
tid:0 35.292000	34.769000	14.173000	15.413000
tid:0 35.042000	34.643000	14.336000	15.529000
tid:0 34.843000	34.503000	14.462000	15.664000
tid:0 34.732000	34.316000	14.587000	15.771000
tid:0 34.708000	34.238000	14.737000	15.934000
tid:0 34.592000	34.144000	14.882000	16.056000
tid:0 34.415000	34.037000	15.003000	16.172000
tid:0 34.238000	33.850000	15.142000	16.298000
tid:0 34.103000	33.706000	15.286000	16.447000
tid:0 34.009000	33.547000	15.440000	16.564000
tid:0 33.855000	33.445000	15.580000	16.708000
tid:0 33.711000	33.282000	15.702000	16.829000
tid:0 33.590000	33.165000	15.827000	16.964000
tid:0 33.482000	32.988000	15.986000	17.141000
tid:0 33.328000	32.820000	16.135000	17.267000
tid:0 33.198000	32.666000	16.265000	17.421000
tid:0 33.091000	32.578000	16.410000	17.547000
tid:0 32.885000	32.433000	16.540000	17.682000
tid:0 32.755000	32.330000	16.694000	17.789000
tid:0 32.601000	32.121000	16.820000	17.897000
tid:0 32.452000	31.995000	16.964000	18.022000
tid:0 32.354000	31.850000	17.108000	18.185000
tid:0 32.167000	31.724000	17.253000	18.283000
tid:0 32.046000	31.599000	17.375000	18.427000
tid:0 31.911000	31.426000	17.529000	18.567000
tid:0 31.757000	31.273000	17.682000	18.698000
tid:0 31.613000	31.096000	17.817000	18.819000
tid:0 31.500000	30.975000	17.957000	18.940000
tid:0 31.337000	30.876000	18.077000	19.112000
tid:0 31.244000	30.751000	18.223000	19.201000
tid:0 31.091000	30.564000	18.358000	19.369000
tid:0 30.909000	30.401000	18.535000	19.513000
tid:0 30.821000	30.289000	18.647000	19.644000
tid:0 30.671000	30.126000	18.828000	19.784000
tid:0 30.564000	29.987000	18.940000	19.961000
tid:0 30.415000	29.865000	19.084000	20.068000
tid:0 30.210000	29.720000	19.225000	20.212000
tid:0 30.112000	29.534000	19.360000	20.352000
tid:0 30.028000	29.389000	19.476000	20.482000
tid:0 29.902000	29.212000	19.625000	20.617000
